name,S1,S1_conf,ST,ST_conf
kV_lengthscale,-0.0027828051819551616,0.015921919394173555,0.008319751001023931,0.0031627323140867953
kV_variance,-8.422951244329711e-06,2.877721693156714e-05,9.541259317815738e-08,1.6454056997552521e-07
k1_lengthscale_1,0.017409423570861008,0.020567649156670705,0.026038120615946705,0.015064749535005152
k1_lengthscale_2,0.03354772999993519,0.03631274497520767,0.031291513242282784,0.011540132678787292
k1_lengthscale_3,0.38319343644362286,0.13509448864622392,0.4550257786835266,0.11332478551604883
k1_lengthscale_4,0.6035177071044913,0.1554196970396017,0.7159258535840932,0.13350151690879927
k1_variance,-0.00025049517878550874,0.01796688483859524,0.006777570250512944,0.0053447592911953085
